id,igdb_id,csv_title,igdb_title,title_match,csv_cover_url,igdb_cover_url,cover_match,nominator,comment,audit_status
a9a87d54-5d02-4bc1-8442-a8273d6d810d,27771,Moonlighter,Moonlighter,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co1vck.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1vck.jpg,Match,Matheus,,OK
874a4343-0c0d-4288-9023-63a50329a68d,96,NFS Underground 1,Need for Speed: Underground,Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co209g.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co209g.jpg,Match,Lucas,nome errado,TITLE_MISMATCH
4f8b481b-0f09-4c7e-bec1-4f710bcdbdec,96,Need For Speed Underground 1,Need for Speed: Underground,Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co209g.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co209g.jpg,Match,Lucas,jogo duplicado,TITLE_MISMATCH
a3f68b0a-99d8-466c-8a34-7bd9d13677ce,279627,No Rest for the Wicked,No Rest for the Wicked,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co7h9r.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co7h9r.jpg,Match,Lucas,,OK
3ae0ded5-b2eb-488a-a016-ab04d89c5c54,79500,Pepsi Man,Pepsiman,Punctuation Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co31ar.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co31ar.jpg,Match,Lucas,,MINOR_TITLE_DEVIATION (PUNCTUATION_MISMATCH)
e4773fed-bcef-4d06-9cdf-d9043eedbf5b,152071,Planet of Lana,Planet of Lana,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/co3910.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co3910.jpg,Match,Matheus,,OK
a8facab2-69c6-47b3-891e-cac7c0b35e6b,343101,Pluto,Pluto,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/coakgp.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/coakgp.jpg,Match,Matheus,,OK
dc5e73da-0df0-43de-9164-74bf787ef976,71,Portal,Portal,Match,https://images.igdb.com/igdb/image/upload/t_1080p/coaanx.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/coay61.jpg,Mismatch,Matheus,,COVER_MISMATCH
072ac109-f9cd-4ca5-a859-3de699dec1be,2472,Prince Of Persia,Prince of Persia,Case Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co3gts.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1vww.jpg,Mismatch,Lucas,imagem errada,COVER_MISMATCH
7d1fd50a-af17-4042-ad79-1d247350f335,836,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co4t8l.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co4t8l.jpg,Match,Lucas,,OK
0f2a378f-a686-4741-a42b-d93439f2de9a,836,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co4t8l.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co4t8l.jpg,Match,Lucas,jogo duplicado,OK
31bfcd17-1b05-44c2-b8d9-713a142b528f,1289,Ratchet & Clank,Ratchet & Clank,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/co1oym.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1oym.jpg,Match,Lucas,,OK
25247b1e-60ad-4029-8932-24e9c9620086,233307,Shadow Gambit: The Cursed Crew,Shadow Gambit: The Cursed Crew,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co67is.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co67is.jpg,Match,Matheus,,OK
375edac9-4dba-45cf-8102-a1fe76adbbfd,4170,Shadow Hearts,Shadow Hearts,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co7nmo.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co7nmo.jpg,Match,Lucas,,OK
b7009cb6-63e5-4363-bc18-bee0374a2138,2207,Shadow of The Colossus,Shadow of the Colossus,Case Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co1ozz.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ozz.jpg,Match,Lucas,,MINOR_TITLE_DEVIATION (CASE_MISMATCH)
cb0e10e4-c71b-4dd8-bad6-831a92b73fdc,37777,Shadow of The Tomb Raider,Shadow of the Tomb Raider,Case Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co1vcn.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1vcn.jpg,Match,Lucas,,MINOR_TITLE_DEVIATION (CASE_MISMATCH)
56cd5b02-6b34-4ec5-aa61-b3662829f651,2207,Shadow of the Colossus,Shadow of the Colossus,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co1ozz.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ozz.jpg,Match,Matheus,jogo duplicado,OK
d76b2feb-de6c-4050-8d20-43af398cbadd,2207,Shadow of the Colossus (2005),Shadow of the Colossus,Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co1ozz.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ozz.jpg,Match,Matheus,jogo duplicado,TITLE_MISMATCH
b4b75b0a-bb2e-4378-ad3b-4fb51cdf1b9c,37777,Shadow of the Tomb Raider,Shadow of the Tomb Raider,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co1vcn.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1vcn.jpg,Match,Lucas,jogo duplicado,OK
00e081cb-2899-4e07-a36f-7076e3298022,144022,Sifu,Sifu,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co4h5s.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co4h5s.jpg,Match,Matheus,,OK
540b420f-52f1-461d-b436-c36fb46cdc20,2844,Simpsons Hit and Run,The Simpsons: Hit & Run,Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co2uk7.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2uk7.jpg,Match,Lucas,nome errado,TITLE_MISMATCH
d5775408-de71-4b2a-9ac1-c8393adb9ddb,40477,Slay the Spire,Slay the Spire,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co82c5.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1iyf.jpg,Mismatch,Matheus,,COVER_MISMATCH
1d243ddc-ba89-4d95-8519-c74249500aa3,27433,Steamworld Dig 2,SteamWorld Dig 2,Case Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co5byf.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co24u8.jpg,Mismatch,Matheus,,COVER_MISMATCH
2be11b2d-fe9c-4ca6-959a-02af05f1e82b,107262,Streets of Rage 4,Streets of Rage 4,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co2dru.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2dru.jpg,Match,Matheus,,OK
48a832fd-c757-4c92-8c19-fb49da8e8651,80539,Super Bomberman 4,Super Bomberman 4,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/co2rh0.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2rh0.jpg,Match,Lucas,jogo duplicado,OK
376c2a81-f50b-4500-b56a-8e5272252979,358,Super Mario Bros. (1985),Super Mario Bros.,Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co23bj.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co6pib.jpg,Mismatch,Matheus,imagem errada,BOTH_MISMATCH
05aaf245-b47f-4264-a106-56f7e94303bc,1103,Super Metroid,Super Metroid,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co5osy.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co5osy.jpg,Match,Lucas,,OK
775f38ab-95e6-4a08-b72b-d80a1efc7faa,472,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co1tnw.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/cobt0i.jpg,Mismatch,Matheus,,COVER_MISMATCH
1cf162de-eeab-4189-a3ed-801e4d5255fd,26129,The Incredible Adventures of Van Helsing Final Cut,The Incredible Adventures of Van Helsing: Final Cut,Punctuation Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co2h0s.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2h0s.jpg,Match,Matheus,,MINOR_TITLE_DEVIATION (PUNCTUATION_MISMATCH)
8f775c6c-8da0-4b5f-9ea4-aff7093e3dcd,1022,The Legend of Zelda,The Legend of Zelda,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co6ovg.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1uii.jpg,Mismatch,Matheus,nome errado,COVER_MISMATCH
3b9c1beb-3eb8-425c-ad95-23a7863eaea1,1026,The Legend of Zelda: A Link to the Past,The Legend of Zelda: A Link to the Past,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co3nsh.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co3vzn.jpg,Mismatch,Matheus,,COVER_MISMATCH
69d1559c-91f9-470c-9185-644df8dbce02,1028,The Legend of Zelda: Link's Awakening (1993),The Legend of Zelda: Link's Awakening,Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co7j1h.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co3nnt.jpg,Mismatch,Matheus,,BOTH_MISMATCH
295aa096-7deb-473a-b696-efbc5f152374,42730,The Mask,The Mask,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co31ff.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co4ane.jpg,Mismatch,Lucas,imagem errada,COVER_MISMATCH
188ee446-78f5-4130-9be2-ac5a7a7a3fc9,113114,The Outer Worlds,The Outer Worlds,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co2eew.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2eew.jpg,Match,Matheus,,OK
b0837439-1d01-4a5a-9de5-e2ee613ae6f7,239999,The Outer Worlds: Spacer's Choice Edition,The Outer Worlds: Spacer's Choice Edition,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co2eew.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co68wu.jpg,Mismatch,Matheus,,COVER_MISMATCH
731838da-4072-4fce-854d-5f2a6fed3728,296843,The Rogue Prince of Persia,The Rogue Prince of Persia,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/coab8v.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/coab8v.jpg,Match,Lucas,,OK
e38e0d1a-e4b2-4d0d-8ad0-8c53faa64a02,1942,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt,Match,https://images.igdb.com/igdb/image/upload/t_1080p/coaarl.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/coaarl.jpg,Match,Lucas,,OK
ce185e4f-343c-44ad-8584-e78ced6b8ab5,1942,The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt,Match,https://images.igdb.com/igdb/image/upload/t_1080p/coaarl.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/coaarl.jpg,Match,Matheus,jogo duplicado,OK
9edd83f5-4d19-4e70-9b47-506eb5a5814c,8311,Titan Quest,Titan Quest,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co6x9v.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1z4f.jpg,Mismatch,Matheus,imagem errada,COVER_MISMATCH
d359b68b-01b4-45bc-a761-fdedcabc8d3a,261146,Titan Quest II,Titan Quest II,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/co6x9v.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co6x9v.jpg,Match,Lucas,,OK
cfceace9-3ed0-48f6-a593-41e6130bdeb6,9559,Titan Souls,Titan Souls,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co2xo0.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2xo0.jpg,Match,Yan,,OK
b590e133-5e4e-49c0-a6c8-6029da01e7ce,17447,Titanfall 2,Titanfall 2,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/fhbeilnghyhhmjqhinqa.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/fhbeilnghyhhmjqhinqa.jpg,Match,Matheus,,OK
092ef60f-8617-4df2-a843-8c2b3b1e9e3f,912,Tomb Raider,Tomb Raider,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co3lq1.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co3hfx.jpg,Mismatch,Matheus,nome errado,COVER_MISMATCH
62c7224e-9a59-4ed4-a731-4e3111fc9140,1163,Tomb Raider Underworld,Tomb Raider: Underworld,Punctuation Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co1voc.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1voc.jpg,Match,Lucas,,MINOR_TITLE_DEVIATION (PUNCTUATION_MISMATCH)
d1774a06-308c-4b50-8fb0-9996cebea053,49993,Tomb Raider: Curse of the Sword,Tomb Raider: Curse of the Sword,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/co21sp.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co21sp.jpg,Match,Matheus,,OK
f1a394ef-018e-4f9c-9582-d8fc2741aab7,1161,Tomb Raider: Legend,Tomb Raider: Legend,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/co1nnv.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co1nnv.jpg,Match,Matheus,,OK
ec913e36-956a-4d21-8fde-cd8ec35e35ea,1337,Torchlight II,Torchlight II,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co25z8.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co25z8.jpg,Match,Matheus,,OK
4386e922-ff5b-4e9b-afd8-f4c332961839,573,X-Men Origins: Wolverine,X-Men Origins: Wolverine,Match,https://images.igdb.com/igdb/image/upload/t_1080p/co2426.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2426.jpg,Match,Lucas,,OK
906186e8-5e16-4faf-b2fb-bff3ca1f43f2,36550,Yakuza Like a Dragon,Yakuza: Like a Dragon,Punctuation Mismatch,https://images.igdb.com/igdb/image/upload/t_1080p/co2em9.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2em9.jpg,Match,Matheus,,MINOR_TITLE_DEVIATION (PUNCTUATION_MISMATCH)
0646524c-5d25-4ab5-a0ba-b690fdfe8de7,36550,Yakuza: Like a Dragon,Yakuza: Like a Dragon,Match,https://images.igdb.com/igdb/image/upload/t_cover_big/co2em9.jpg,https://images.igdb.com/igdb/image/upload/t_cover_big/co2em9.jpg,Match,Matheus,,OK
